,AGG,ASML,DBA,EFA,GLD,IWM,META,MSFT,NVDA,QQQ,SPY,TLT,UUP,VNQ,VWO,XLE,XLF,XLI,XLP,XLU,XLV
2022-01-18,0.0,0.00035192041838206546,0.0,0.0,0.0,9.31615868162098e-05,0.0002939580069725939,0.0002583453214084954,0.0009441236320392732,0.0001788271311033993,0.00012378983712437765,0.0,0.0,5.069154035106452e-05,0.0,-7.648387164723922e-05,0.0,0.0,0.0,0.0,4.47513153296027e-05
2022-01-19,0.0,0.0002055900055096798,0.0,0.0,0.0,4.987597635893034e-05,-4.4896299543336314e-05,-4.3366871224673545e-05,0.0008079626403625466,7.641208359723817e-05,7.300583627361558e-05,0.0,0.0,7.644620607068654e-05,0.0,6.830125650456043e-05,0.0,0.0,0.0,0.0,1.0364322576263563e-05
2022-01-20,0.0,-0.0001183894294545778,0.0,0.0,0.0,5.5887003723335566e-05,6.05603949267227e-05,5.0178018704414434e-05,0.0009195751454408041,9.20675010348225e-05,7.821588352553178e-05,0.0,0.0,7.199129113996585e-05,0.0,9.022873301702504e-05,0.0,0.0,0.0,0.0,1.9701081979082817e-05
2022-01-21,0.0,0.00013689947108452144,0.0,0.0,0.0,5.529852764254864e-05,0.00030232079899126466,0.00019167512918370593,0.0007819253978850957,0.00020336513862240398,0.0001413628022269367,0.0,0.0,1.2298507959017727e-06,0.0,0.00020480030847066892,0.0,0.0,0.0,0.0,3.039820596758159e-05
2022-01-24,0.0,0.0001031209904813965,0.0,0.0,0.0,-7.65077535766468e-05,-0.00013593902852535814,-1.0340374904721158e-05,9.434104688933742e-06,-3.4375353081239277e-05,-3.234547434611927e-05,0.0,0.0,-1.0305489071386204e-05,0.0,-7.546112553249648e-05,0.0,0.0,0.0,0.0,1.3974920686390772e-05
2022-01-25,0.0,0.0005190890735211548,0.0,0.0,0.0,3.756637194182212e-05,0.00019306038537016384,0.0002889936320095883,0.001117385769067017,0.00016787199562819967,8.177676125246426e-05,0.0,0.0,1.1517627090712641e-05,0.0,-0.0004793673541986041,0.0,0.0,0.0,0.0,1.6577582343808416e-05
2022-01-26,0.0,-0.009620123687797168,0.0,0.0,0.2999026589912135,-0.0033112234899421726,-0.007413863415258099,-0.012170595751873016,-0.026710031072622962,-0.007975664898394522,-0.008122535492560336,0.0,0.4998377649853558,-0.006239487468930231,0.0,-0.011678755784776545,0.0,0.0,0.0,0.0,-0.0038659247222220506
2022-01-27,0.0,0.0,0.0,0.0,0.003983291054408589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004067226714073113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,0.0,0.0,0.0,0.0,0.0005686545606595761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003520195857570352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,0.0,0.0,0.0,0.0,-0.002282089345680194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002613678996045088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,-0.0005812054035345127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008007170439424116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-02,0.0,0.0,0.0,0.0,-0.0013436984848499978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015114439422100334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,0.0,0.0,0.0,0.0,-0.00046071825747778794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010506336704029229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,0.0,0.0,0.0,0.0,-0.0004414247296746776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042642425987060584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-07,0.0,0.0,0.0,0.0,-0.0014965847510831076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010112836512992107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,0.0,0.0,0.0,0.0,-0.0004073507189547021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.706930981237313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-09,0.0,0.0,0.0,0.0,-0.0008901076217028292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000801984925525967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,0.0,0.0,0.0,0.0,0.0009713569916967035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20094979658549939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,0.0,0.0,0.0,0.0,-0.0036162913443276157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008116338829241565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,0.0,0.0,0.0,0.0,-0.0008789974118327271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.026169741516155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0016454968231393585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.123973380504298e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16,0.0,0.0,0.0,0.0,-0.002335963830201293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013332113147242475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,0.0,0.0,0.0,0.0,-0.0028363960429972357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011470444808269198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0003993338672249047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006394358291872959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22,0.0,0.0,0.0,0.0,-0.0004038579046693469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010620989815784965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-23,0.0,0.0,0.0,0.0,-0.0008418800398304338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001604934779570466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.0020869035136422687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002293769616954988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,0.0,0.0,0.0,0.0,0.000248634808271031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007511236436562041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,0.0,0.0,0.0,0.0,-0.00203821709031754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006070562875820085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,-0.003119729632856727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872142439555255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-02,0.0,0.0,0.0,0.0,0.0021154513739934933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007764091333114509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,0.0,0.0,0.0,0.0,-0.0009052200235811214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000270361686269871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04,0.0,0.0,0.0,0.0,-0.0026578950676183766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017273382379578983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,0.0,0.0,0.0,0.0,-0.0024732784974325073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001768130440779614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-08,0.0,0.0,0.0,0.0,-0.005977962843942197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2042812127089586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-09,0.0,0.0,0.0,0.0,0.004765606693169555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020072154126566932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,0.0,0.0,0.0,0.0,8.744284120748569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007708419130124655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.0022708127317991877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002383765639071389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,0.0,0.0,0.0,0.0,0.0031073127133542933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021693888375804438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.003756431950354633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025259121845688237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,0.0,0.0,0.0,0.0,-0.002392984906192719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027310234877188644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,0.0,0.0,0.0,0.0,-0.0013698911520477197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013027503638737836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.002016410968632587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016063372794115072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-21,0.0,0.0,0.0,0.0,-0.001033505880199792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019312355698675177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0014650103382772284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009939878370539001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-23,0.0,0.0,0.0,0.0,-0.0026990203469241525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017619738912409977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-24,0.0,0.0,0.0,0.0,-0.0013546719995793932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008035550195040209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0009163638750716574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007098090561429848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.004274837646652707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003491737970109432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-29,0.0,0.0,0.0,0.0,-0.0010595139484077531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19790548092130283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-30,0.0,0.006071375930070982,0.008645670299039234,0.0,-0.027036554133293755,0.0,0.0,0.012205048015804371,0.013604376514465317,0.009494448929801577,0.006682953267907686,0.0,-0.028225806981301726,0.005910807597329692,0.0,0.026176430187755617,0.0,0.0,0.0,0.0049482193108171466,0.004256563270007161
2022-03-31,0.0,0.004037846658341726,0.007949034620427179,0.0,-0.022289663630190026,0.0,0.0,0.013553815538844964,0.011325373691898816,0.00902354785251631,0.00589361650910802,0.0,-0.02818572071112624,0.005477407153445776,0.0,0.028966957043501548,0.0,0.0,0.0,0.0030286234142268406,0.0035195467241808855
2022-04-01,0.0,-6.4264608872557916e-06,9.018939981125795e-05,0.0,0.0013718708370472066,0.0,0.0,-0.00011607895782052291,0.0004968175580276971,1.7635617252407393e-05,-4.713023624403588e-05,0.0,-0.0005991794236635262,-0.0002309882869852599,0.0,-0.0004960978863580295,0.0,0.0,0.0,-0.00011885009898836979,-6.827908233791868e-05
2022-04-04,0.0,0.0022493053978882033,0.008565258094118282,0.0,-0.021817086223093862,0.0,0.0,0.010558334595628542,0.011566592585713523,0.004893495986184167,0.0032343417020180166,0.0,-0.024543264255956126,0.006915424450636046,0.0,0.03150739289985872,0.0,0.0,0.0,-0.0007074367288538996,-0.0006814406954224438
2022-04-05,0.0,0.004000996177013346,0.006090893731438635,0.0,-0.0174374538266395,0.0,0.0,0.009779087561282838,0.010181267295732169,0.006630331713220441,0.0031075247006689833,0.0,-0.024097051806087677,0.00645285889439071,0.0,0.027997006464348065,0.0,0.0,0.0,-0.0007973872687157147,-0.0007447983109544346
2022-04-06,0.0,0.0003756852634240089,-0.0001121129315198241,0.0,-0.06525215182741881,0.0,0.03218801623295774,-0.012237324603875513,0.01757923811074911,0.021079359581737733,0.00011223061573006204,0.0,0.03793234208955945,-0.00039116989821258094,0.02857589287942357,0.0024602389827161203,0.0,0.0,0.0,-0.0020832982698387346,-0.0019922522764904763
2022-04-07,0.0,0.0001127212441652016,-8.145288419705854e-06,0.0,-0.0002644581403190849,0.0,0.00011587544048740489,-0.00013597809913484804,0.0006145576511588577,-1.8164412310929523e-05,-5.668047016110095e-05,0.0,3.296399609717393e-05,0.00029409936753793317,0.0002678221355240616,-0.0012940675396619222,0.0,0.0,0.0,2.02873371902626e-05,-7.551139191329468e-05
2022-04-08,0.0,0.0003694283816500499,-0.0004744363447312244,0.0,-0.0008821573186391374,0.0,0.00010190950252467884,0.00048179269775677075,0.0027404554999017894,0.0007244748461135431,5.715431052511974e-05,0.0,8.784597208777445e-05,-3.124131703105548e-05,-4.529530433082171e-05,-0.0031731136888138445,0.0,0.0,0.0,-1.363656054750341e-05,-2.461762405888898e-05
2022-04-11,0.0,0.0001850451390163748,-0.0005647949982541395,0.0,-0.0022230942591106306,0.0,0.0005335531806547195,0.0009505282138752257,0.0025436025679272806,0.0006948628080176919,0.00013507714294650267,0.0,-0.0028638710334442374,2.1066733336988497e-05,7.620945709432836e-05,0.002356304574487947,0.0,0.0,0.0,1.694997262867773e-05,4.3809709911295236e-05
2022-04-12,0.0,0.00012627816540811826,-0.00019712532729214416,0.0,-0.0008907687165645439,0.0,0.0004021542100691722,0.0004165013539054255,0.001242788091282393,0.00030034147600815214,0.00010189486429035277,0.0,-0.00038709343026027687,7.86921205990325e-05,0.00016266912105813644,-0.0017377987104265358,0.0,0.0,0.0,-9.46593788673459e-06,5.01650508865515e-05
2022-04-13,0.0,-0.00039823758418328775,0.0002432433341932952,0.0,0.00024241391925775013,0.0,7.881061135292522e-05,-0.0004281111387111555,-0.0015767957905197041,-0.0007026307304051835,-9.46626796767859e-05,0.0,0.0024787269971444648,-1.7035566555079207e-05,-0.00012540005669436222,-0.000994899143921965,0.0,0.0,0.0,3.7854078906957717e-05,6.590892044589999e-06
2022-04-14,0.0,0.00029597639340524923,-2.3276336164050615e-05,0.0,-0.00034220018489836135,0.0,0.0005424092590509688,0.0006916685222964555,0.0022338183724515404,0.0008721702790616959,0.00012874223633844648,0.0,-0.0023780052429570597,-3.163796632928151e-05,0.00015182634248304266,-0.0010351820320290556,0.0,0.0,0.0,-2.7636870959909382e-05,-3.422139448296113e-06
2022-04-18,0.0,-0.0001227589790394265,-0.00021484973579565664,0.0,0.0003051719055949531,0.0,7.525967302459552e-05,8.592414070405369e-05,-0.001181832097520187,0.0002204772085998563,8.86455012738506e-05,0.0,0.0002443678300823038,0.00022589141527679102,0.0002672981850084452,-0.0011123439101253657,0.0,0.0,0.0,4.755943371889063e-05,7.09101553919263e-05
2022-04-19,0.0,-0.00027223358263200534,0.0003628068060809314,0.0,0.002545926489336048,0.0,-0.0009415210404939284,-0.0004873066465889142,-0.0010365310389179247,-0.00103255250189465,-0.00026729332565961564,0.0,-7.812140035809434e-05,-0.0004894431626999846,0.00020019629132967884,0.0011737287876978086,0.0,0.0,0.0,-2.0691434733662896e-05,-3.357999992660999e-05
2022-04-20,0.0,-0.0005053042999836506,-0.00019234053310078492,0.0,-0.0014489765306490154,0.0,0.0023571939570842665,-0.0002735456864497582,0.0016597072532011786,0.0004946480912589313,-7.586571843074333e-05,0.0,0.0005310737702209911,-0.0005267741607191644,4.748039510709193e-05,-0.0010102237304620981,0.0,0.0,0.0,-5.840757482356018e-05,-7.990421541419299e-05
2022-04-21,0.0,0.00015207662594236664,-0.000333450666750619,0.0,-0.0013177512971598582,0.0,0.0015919535372791761,0.0002258945869467871,0.002906635442545727,0.00042048955469211474,4.863631891970088e-05,0.0,-0.0036193025302016235,-0.00013353132557467062,0.0001647803702272757,0.0022644419755080414,0.0,0.0,0.0,1.8877705807739988e-05,-5.753501708602449e-06
2022-04-22,0.0,0.00016036851357329428,8.085489508178473e-05,0.0,-1.3877869231820883e-05,0.0,0.0003632913694397305,0.00046110974697365775,0.0014066914792826221,0.0008264271610975565,0.00033065969799116884,0.0,-0.003718269962591836,0.00019014249863087349,-5.3010735325948605e-05,0.0017109865206501457,0.0,0.0,0.0,3.164071619116051e-05,0.00011689684272934032
2022-04-25,0.0,-0.01561625398084976,-0.031217783780297933,0.0,0.15185990520368586,0.0,-0.03282340408125005,-0.03296409063418486,-0.06161717286540446,-0.051128860244327314,-0.0188702997660819,0.0,0.26109628438299226,-0.02453808606900194,-0.028394902442915097,-0.11302127149334644,0.0,0.0,0.0,-0.004487922126137171,-0.004414375575312401
2022-04-26,0.0,0.0,0.0,0.0,0.0006173606855677805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001335891136756917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.002517769188109753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026900849828646045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-28,0.0,0.0,0.0,0.0,-0.0002618298741015601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006441875959862786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29,0.0,0.0,0.0,0.0,-0.000572840041178968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009757801748415118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-02,0.0,0.0,0.0,0.0,0.004652583153611944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004054914046080882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-03,0.0,0.0,0.0,0.0,-0.0008274906371738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008476234544680938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-04,0.0,0.0,0.0,0.0,-0.003312087014170295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00354877528678188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0020566740330050792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002670289308094098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-06,0.0,0.0,0.0,0.0,-7.668553167194947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020364598564093228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0030932202825373345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022648258419405987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.002097015653523493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001809892422743875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11,0.0,0.0,0.0,0.0,-0.0015538822824269216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009538703481963839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.004511925989981513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004462065497417178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0012746692475307242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005043144691422308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-16,0.0,0.0,0.0,0.0,-0.0025944797692373234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024114302860321346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-17,0.0,0.0,0.0,0.0,7.995142893402196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011214055381845722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-18,0.0,0.0,0.0,0.0,0.0006478750993486604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001187924610540736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,0.0,0.0,0.0,0.0,-0.004655699634415145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048105861446064435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.0001807497706876604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004414740924248983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-23,0.0,0.0,0.0,0.0,-0.002339821159018207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029643238955369133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-24,0.0,0.0,0.0,0.0,-0.0020204987146075215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185924614269517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-25,0.0,0.0,0.0,0.0,0.0018164876873809632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001825122096833165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-26,0.0,0.0,0.0,0.0,-0.00010625125765401089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005462126290833313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,0.0,0.0,0.0,0.0,-0.00044038233863058496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006286972713664962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,0.0,0.0,0.0,0.0,0.0023523781603141947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019463271171191177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,-0.0001801528493120541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009747067506648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,0.0,0.0,0.0,0.0,-0.003900237139110696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004030627952004151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.0027925646809180416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002629292872354083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,0.0,0.0,0.0,0.0,0.0012537084086572392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012112343764136835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,0.0,0.0,0.0,0.0,-0.0015341814160700351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012505001763570278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,0.0,0.0,0.0,0.0,0.0006329165575880702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008713256666799118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,0.0,0.0,0.0,0.0,0.0017617574049548224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002303676478283223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,0.0,0.0,0.0,0.0,-0.0016218600320292431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.900245757391339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
